k,Energy,Fidelity
0,0,0.84491476629691
1,-0.17565306569628,0.90399765141348
2,-0.27842602617186,0.94031350484467
3,-0.33846725598568,0.9622981343797
4,-0.37392699231299,0.9756589611596
5,-0.39519041846739,0.98387897789102
