k,Energy,Fidelity
0,0,0.37681297322014
1,-0.59486767165183,0.50232165481077
2,-0.98982503076272,0.59568858399242
3,-1.2457288977861,0.65886580781987
4,-1.4113698032457,0.69912210412646
5,-1.5153375281763,0.72270622251649
