k,Energy,Fidelity
0,0,0.37681297322014
1,-0.61621993360818,0.51108831722558
2,-1.0523349099435,0.61739266827786
3,-1.3427884384208,0.70274025492034
4,-1.5320283238946,0.76250911086914
