g,Energy
1.4,3.7352847318643,3.5798639455782,3.5798639455782,3.5798639455782,3.5798639455782,3.5798639455782,2.0985855132947,2.0985855132947,2.0985855132947,1.920639172805,1.920639172805,1.920639172805,1.7051118677929,1.7051118677929,1.7051118677929,-0.040489501841029
1.45,4.0345707988166,3.8879171621086,3.8879171621086,3.8879171621086,3.8879171621086,3.8879171621086,2.2438607044764,2.2438607044764,2.2438607044764,2.0701633588742,2.0701633588742,2.0701633588742,1.8663836760873,1.8663836760873,1.8663836760873,-0.033193597067444
1.5,4.3421391684823,4.2037037037037,4.2037037037037,4.2037037037037,4.2037037037037,4.2037037037037,2.3917945346147,2.3917945346147,2.3917945346147,2.2232944292891,2.2232944292891,2.2232944292891,2.0305873663694,2.0305873663694,2.0305873663694,-0.027355307079764
1.55,4.6582696955312,4.5275112729795,4.5275112729795,4.5275112729795,4.5275112729795,4.5275112729795,2.5430525594393,2.5430525594393,2.5430525594393,2.3803333065333,2.3803333065333,2.3803333065333,2.1980200433855,2.1980200433855,2.1980200433855,-0.022659615420699
1.6,4.9831859733521,4.8595833333333,4.8595833333333,4.8595833333333,4.8595833333333,4.8595833333333,2.6981360174604,2.6981360174604,2.6981360174604,2.5415111322857,2.5415111322857,2.5415111322857,2.3689278116554,2.3689278116554,2.3689278116554,-0.018863575474753
1.65,5.317068382009,5.2001270278543,5.2001270278543,5.2001270278543,5.2001270278543,5.2001270278543,2.8574183195781,2.8574183195781,2.8574183195781,2.707006469133,2.707006469133,2.707006469133,2.5435156255457,2.5435156255457,2.5435156255457,-0.015779228817761
1.7,5.66006381147,5.5493194925029,5.5493194925029,5.5493194925029,5.5493194925029,5.5493194925029,3.0211753460804,3.0211753460804,3.0211753460804,2.8769580208038,2.8769580208038,2.8769580208038,2.7219550875287,2.7219550875287,2.7219550875287,-0.013260612168598
1.75,6.0122929559879,5.9073129251701,5.9073129251701,5.9073129251701,5.9073129251701,5.9073129251701,3.1896094813014,3.1896094813014,3.1896094813014,3.0514741015909,3.0514741015909,3.0514741015909,2.9043906418145,2.9043906418145,2.9043906418145,-0.011193901391222
1.8,6.3738558294129,6.2742386831276,6.2742386831276,6.2742386831276,6.2742386831276,6.2742386831276,3.3628681562351,3.3628681562351,3.3628681562351,3.230639729803,3.230639729803,3.230639729803,3.0909445107294,3.0909445107294,3.0909445107294,-0.0094899404421766
1.85,6.744835970743,6.6502106160214,6.6502106160214,6.6502106160214,6.6502106160214,6.6502106160214,3.5410579114229,3.5410579114229,3.5410579114229,3.41452197221,3.41452197221,3.41452197221,3.2817206439611,3.2817206439611,3.2817206439611,-0.0080785736214114
1.9,7.1253036790303,7.0353277931671,7.0353277931671,7.0353277931671,7.0353277931671,7.0353277931671,3.7242549533009,3.7242549533009,3.7242549533009,3.6031739925916,3.6031739925916,3.6031739925916,3.4768078908941,3.4768078908941,3.4768078908941,-0.0069043376226713
