g,N,E0,E1,gap,xi_gap,xi_corr,m_corr,xi_transfer,m_transfer,i0,comp_i,comp_j,r,corr,abs_corr,log_abs_corr,rMin,rMax
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,1,0.086962334477509,0.086962334477509,-2.442280191112,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,2,0.057941600874184,0.057941600874184,-2.848319657161,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,3,0.038208171740546,0.038208171740546,-3.2647058663376,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,4,0.02548698832649,0.02548698832649,-3.6695872187519,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,5,0.017240484748946,0.017240484748946,-4.0604948964536,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,6,0.011802954333182,0.011802954333182,-4.4394054116283,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,7,0.0081586598980643,0.0081586598980643,-4.8086753516714,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,8,0.005683163622719,0.005683163622719,-5.1702472254717,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,9,0.0039833459065544,0.0039833459065544,-5.5256331328205,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,10,0.0028059535464211,0.0028059535464211,-5.8760118525276,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,11,0.0019846427111088,0.0019846427111088,-6.2223163754475,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,12,0.0014084054769958,0.0014084054769958,-6.5652970818839,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,13,0.0010021929642993,0.0010021929642993,-6.9055647157194,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,14,0.00071471998781151,0.00071471998781151,-7.243619717414,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,15,0.00051062599611323,0.00051062599611323,-7.5798731415794,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,16,0.00036534717554698,0.00036534717554698,-7.9146624905713,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,17,0.00026171240689007,0.00026171240689007,-8.2482643407248,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,18,0.00018765511887437,0.00018765511887437,-8.5809047539151,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,19,0.00013465858252998,0.00013465858252998,-8.9127680011911,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,20,9.6689678007802e-05,9.6689678007802e-05,-9.2440039036243,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,21,6.9461772164549e-05,6.9461772164549e-05,-9.5747339975193,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,22,4.9921604681356e-05,4.9921604681356e-05,-9.9050566893605,1,26
0.8,53,-10.398702995653,nan,nan,nan,2.8851885237591,0.34659780176067,nan,nan,13,1,1,23,3.5890010995812e-05,3.5890010995812e-05,-10.235051546429,1,26
