k,Energy,Fidelity
0,0,0.5
1,-0.563687434156,0.781843717078
2,-0.896281276399,0.9481406382
3,-0.9833185165,0.99165925825
4,-0.9975703197,0.99878515985
5,-0.999651680013,0.999825840006
6,-0.999950179637,0.999975089818
7,-0.999992876524,0.999996438262
8,-0.999998981511,0.999999490755
9,-0.999999854381,0.99999992719
10,-0.99999997918,0.99999998959
11,-0.999999997023,0.999999998512
12,-0.999999999574,0.999999999787
