g,N,E0,E1,gap,xi_gap,xi_corr,m_corr,xi_transfer,m_transfer,i0,comp_i,comp_j,r,corr,abs_corr,log_abs_corr,rMin,rMax
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,1,0.10058930434065,0.10058930434065,-2.2967093456502,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,2,0.084935938209089,0.084935938209089,-2.4658579747708,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,3,0.07103821231705,0.07103821231705,-2.6445373450708,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,4,0.059718658736122,0.059718658736122,-2.818110765771,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,5,0.050632489722584,0.050632489722584,-2.9831618193608,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,6,0.043288229761532,0.043288229761532,-3.1398745109139,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,7,0.037277203960855,0.037277203960855,-3.2893732930275,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,8,0.032294755693632,0.032294755693632,-3.432850424362,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,9,0.028118402311453,0.028118402311453,-3.5713310304584,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,10,0.024584378341399,0.024584378341399,-3.7056440645311,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,11,0.021570078798273,0.021570078798273,-3.8364481654457,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,12,0.018981954480893,0.018981954480893,-3.964266515291,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,13,0.016747322633591,0.016747322633591,-4.089516876258,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,14,0.014808773083443,0.014808773083443,-4.212535497926,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,15,0.013120284212513,0.013120284212513,-4.3335958331617,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,16,0.011644481988107,0.011644481988107,-4.4529228602671,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,17,0.010350670664808,0.010350670664808,-4.5707039628379,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,18,0.0092133920911295,0.0092133920911295,-4.6870971912969,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,19,0.0082113532141766,0.0082113532141766,-4.8022375439871,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,20,0.007326614379606,0.007326614379606,-4.9162417552417,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,21,0.0065439654208697,0.0065439654208697,-5.0292119637926,1,30
0.7,71,-23.334254807347,nan,nan,nan,8.0035053383036,0.12494525307732,nan,nan,20,2,2,22,0.0058504391834096,0.0058504391834096,-5.1412385464692,1,30
