s,k,Infidelity
0.2,600,1.5279999487916e-12
0.205,600,7.7315931434896e-13
0.21,600,3.9124259387791e-13
0.215,600,1.9839685450052e-13
0.22,600,1.0036416142611e-13
0.225,591,9.6700425444851e-14
0.23,600,1.7564661308755e-06
0.235,600,0.024298043119008
0.24,600,0.059314179648763
0.245,600,0.093046584858589
0.25,600,0.12557646118665
0.255,600,0.15697660966165
