k,Energy,Fidelity
0,0,0.25
1,-0.47810848432998,0.51459668840433
2,-0.8015762845971,0.80463114004838
3,-0.96249000526952,0.96307392357775
4,-0.9958963487054,0.99606422231272
5,-0.99955979291522,0.99961195650846
6,-0.99993788149658,0.99995422495243
7,-0.99998717600168,0.9999923007657
8,-0.99999656063312,0.99999816774252
9,-0.99999897232584,0.99999947631824
10,-0.99999968217112,0.99999984022464
