k,Energy,Fidelity
0,0,0.5
1,-0.641689245682,0.820844622841
2,-0.942766979435,0.971383489717
3,-0.992903215074,0.996451607537
4,-0.999136950874,0.999568475437
5,-0.999895238238,0.999947619119
6,-0.999987286191,0.999993643095
7,-0.999998457102,0.999999228551
8,-0.999999812761,0.99999990638
9,-0.999999977277,0.999999988639
10,-0.999999997242,0.999999998621
11,-0.999999999665,0.999999999833
12,-0.999999999959,0.99999999998
