k,Energy,Fidelity
0,0,0.5
1,-0.33725018742,0.66862509371
2,-0.625147813602,0.812573906801
3,-0.816588659643,0.908294329821
4,-0.918946675546,0.959473337773
5,-0.966143988535,0.983071994268
6,-0.986227644947,0.993113822473
7,-0.994460760271,0.997230380135
8,-0.997782498481,0.998891249241
9,-0.999113949973,0.999556974987
10,-0.999646227627,0.999823113814
11,-0.999858792367,0.999929396184
12,-0.999943644028,0.999971822014
