eps,k,Infidelity
0.01,100,0.22329388145042
0.001,100,0.22329388145042
0.0001,100,0.22329388145042
1e-05,100,0.22329388145042
1e-06,100,0.22329388145042
1e-07,100,0.22329388145042
1e-08,100,0.22329388145042
1e-09,100,0.22329388145042
1e-10,100,0.22329388145042
1e-11,100,0.22329388145042
1e-12,100,0.22329388145042
1e-13,100,0.22329388145042
1e-14,100,0.22329388145042
1e-15,100,0.22329388145042
