k,Energy,Fidelity
0,0,0.5
1,-0.0198338380762,0.509916919038
2,-0.0396578995371,0.519828949769
3,-0.0594566008801,0.52972830044
4,-0.0792144246055,0.539607212303
5,-0.0989159678379,0.549457983919
6,-0.118545990254,0.559272995127
7,-0.138089461001,0.569044730501
8,-0.157531604296,0.578765802148
9,-0.176857943421,0.588428971711
10,-0.196054342842,0.598027171421
11,-0.215107048185,0.607553524093
12,-0.234002723858,0.617001361929
13,-0.2527284881,0.62636424405
14,-0.271271945297,0.635635972648
15,-0.289621215423,0.644810607711
16,-0.307764960552,0.653882480276
17,-0.325692408511,0.662846204256
18,-0.343393365005,0.671696682503
19,-0.360858252573,0.680429126286
20,-0.378078098232,0.689039049116
21,-0.395044558359,0.697522279179
22,-0.411749922919,0.705874961459
23,-0.428187119728,0.714093559864
24,-0.44434971573,0.722174857865
25,-0.460231915415,0.730115957708
26,-0.475828556508,0.737914278254
27,-0.491135103078,0.745567551539
28,-0.506147636234,0.753073818117
29,-0.520862842562,0.760431421281
30,-0.535278000513,0.767639000257
31,-0.549390964896,0.774695482448
32,-0.563200149673,0.781600074836
33,-0.576704509233,0.788352254616
34,-0.589903518261,0.79495175913
35,-0.602797153879,0.801398576939
36,-0.615385864511,0.807692932255
37,-0.627670557906,0.813835278953
38,-0.639652571777,0.819826285888
39,-0.651333651316,0.825666825658
40,-0.662715925173,0.831357962587
41,-0.673801881319,0.83690094066
42,-0.684594342929,0.842297171464
43,-0.695096444426,0.847548222213
44,-0.705311607792,0.852655803896
45,-0.715243519246,0.857621759623
46,-0.724896106389,0.862448053194
47,-0.734273515907,0.867136757953
48,-0.743380091901,0.871690045951
49,-0.752220354952,0.876110177476
50,-0.760798982057,0.880399491028
