eps,k,Infidelity
0.01,12,0.009556649222343
0.001,100,0.0019588545701748
0.0001,100,0.0019588545701748
1e-05,100,0.0019588545701748
1e-06,100,0.0019588545701748
1e-07,100,0.0019588545701748
1e-08,100,0.0019588545701748
1e-09,100,0.0019588545701748
