g,N,E0,E1,gap,xi_gap,xi_corr,m_corr,xi_transfer,m_transfer,i0,comp_i,comp_j,r,corr,abs_corr,log_abs_corr,rMin,rMax
0.65,51,-21.406320178282,nan,nan,nan,14.606281212666,0.068463696230416,nan,nan,12,2,2,25,0.019371952014595,0.019371952014595,-3.9439290314938,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,1,0.10057672029979,0.10057672029979,-2.2968344566464,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,2,0.084902749940354,0.084902749940354,-2.4662487958436,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,3,0.070987941620446,0.070987941620446,-2.6452452526964,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,4,0.059656128737114,0.059656128737114,-2.8191583907519,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,5,0.050561897514769,0.050561897514769,-2.9845569998879,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,6,0.043212865585695,0.043212865585695,-3.1416170135863,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,7,0.037199564430674,0.037199564430674,-3.2914582266244,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,8,0.032216659035953,0.032216659035953,-3.435271598852,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,9,0.028041167009662,0.028041167009662,-3.5740815982217,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,10,0.024508960025122,0.024508960025122,-3.7087165129779,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,11,0.021497145240355,0.021497145240355,-3.8398351321829,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,12,0.01891195603973,0.01891195603973,-3.9679609622255,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,13,0.016680538704779,0.016680538704779,-4.0935125861234,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,14,0.014745341310418,0.014745341310418,-4.2168280894468,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,15,0.013060224839241,0.013060224839241,-4.3381839394137,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,16,0.011587718528043,0.011587718528043,-4.4578094893215,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,17,0.010297046885615,0.010297046885615,-4.5758981349902,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,18,0.0091626857190275,0.0091626857190275,-4.6926159425038,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,19,0.0081632867230784,0.0081632867230784,-4.8081084064111,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,20,0.0072808630301541,0.0072808630301541,-4.9225058757017,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,21,0.0065001625530195,0.0065001625530195,-5.0359280942364,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,22,0.0058081786620121,0.0058081786620121,-5.148488240567,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,23,0.0051937632665448,0.0051937632665448,-5.2602967450351,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,24,0.0046473157741098,0.0046473157741098,-5.3714654789371,1,25
0.7,51,-16.665593368948,nan,nan,nan,7.6896172746371,0.13004548396685,nan,nan,12,2,2,25,0.0041605305412821,0.0041605305412821,-5.4821126788787,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,1,0.094336331054293,0.094336331054293,-2.3608888925512,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,2,0.071654894528439,0.071654894528439,-2.635893815409,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,3,0.053834878655977,0.053834878655977,-2.9218337197158,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,4,0.040773815913977,0.040773815913977,-3.1997151704068,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,5,0.031233227171786,0.031233227171786,-3.466272777394,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,6,0.024174002230582,0.024174002230582,-3.7224775112729,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,7,0.018871704425235,0.018871704425235,-3.970091599079,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,8,0.014835638045262,0.014835638045262,-4.2107230167094,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,9,0.011729324519868,0.011729324519868,-4.4456632036639,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,10,0.009317011403891,0.009317011403891,-4.6759133665272,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,11,0.0074298877912424,0.0074298877912424,-4.9022445224873,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,12,0.0059446986760929,0.0059446986760929,-5.1252554353901,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,13,0.004769948914446,0.004769948914446,-5.345419683899,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,14,0.0038367843100614,0.0038367843100614,-5.5631206824687,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,15,0.0030928065549584,0.0030928065549584,-5.7786763300872,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,16,0.0024977728684241,0.0024977728684241,-5.9923557967834,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,17,0.0020205393382765,0.0020205393382765,-6.2043908040602,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,18,0.0016368473276027,0.0016368473276027,-6.4149832484717,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,19,0.001327695577398,0.001327695577398,-6.624310488093,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,20,0.0010781278831519,0.0010781278831519,-6.8325291835203,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,21,0.00087632083868989,0.00087632083868989,-7.0397782798704,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,22,0.00071289136085052,0.00071289136085052,-7.2461815182329,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,23,0.00058036708407211,0.00058036708407211,-7.4518497510502,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,24,0.00047277863137886,0.00047277863137886,-7.6568832887929,1,25
0.75,51,-12.923149207981,nan,nan,nan,4.4302818418069,0.22571927378601,nan,nan,12,2,2,25,0.00038534384538436,0.00038534384538436,-7.8613745173629,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,1,0.086962287813718,0.086962287813718,-2.4422807277098,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,2,0.057941513613323,0.057941513613323,-2.8483211631761,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,3,0.038208075710343,0.038208075710343,-3.2647083796828,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,4,0.025486899120745,0.025486899120745,-3.6695907188084,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,5,0.017240408047139,0.017240408047139,-4.0604993453991,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,6,0.011802891240175,0.011802891240175,-4.4394107571693,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,7,0.0081586092515948,0.0081586092515948,-4.8086815593854,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,8,0.0056831233228601,0.0056831233228601,-5.1702543165929,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,9,0.0039833139494083,0.0039833139494083,-5.5256411555419,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,10,0.0028059283188142,0.0028059283188142,-5.8760208433109,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,11,0.0019846229438035,0.0019846229438035,-6.2223263356301,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,12,0.0014083901385304,0.0014083901385304,-6.5653079726033,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,13,0.0010021811889325,0.0010021811889325,-6.9055764653888,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,14,0.00071471104177083,0.00071471104177083,-7.2436322343392,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,15,0.00051061926370712,0.00051061926370712,-7.5798863262792,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,16,0.00036534215032795,0.00036534215032795,-7.9146762453063,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,17,0.00026170868139766,0.00026170868139766,-8.2482785758883,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,18,0.00018765237197091,0.00018765237197091,-8.5809193920639,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,19,0.00013465656551117,0.00013465656551117,-8.9127829800649,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,20,9.6688200960553e-05,9.6688200960553e-05,-9.2440191799036,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,21,6.9460691601771e-05,6.9460691601771e-05,-9.5747495538627,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,22,4.9920812948633e-05,4.9920812948633e-05,-9.905072549007,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,23,3.5889427538809e-05,3.5889427538809e-05,-10.235067803369,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,24,2.5808678700056e-05,2.5808678700056e-05,-10.564799738878,1,25
0.8,51,-9.9987899631454,nan,nan,nan,2.8764063845379,0.34765602154671,nan,nan,12,2,2,25,1.8563364187451e-05,1.8563364187451e-05,-10.894320586932,1,25
