k,Energy,Fidelity
0,0,0.5
1,-0.761383318152,0.880691659076
2,-0.935802313319,0.96790115666
3,-0.977513567921,0.98875678396
4,-0.991594682938,0.995797341469
5,-0.996788373158,0.998394186579
6,-0.998762876682,0.999381438341
7,-0.999521989151,0.999760994576
8,-0.999815083169,0.999907541585
9,-0.999928432878,0.999964216439
10,-0.999972296962,0.999986148481
11,-0.999989275651,0.999994637825
12,-0.9999958483,0.99999792415
