eps,k,Infidelity
0.01,7,0.0062124265259085
0.001,9,0.00076142904716281
0.0001,100,0.074426708675159
1e-05,100,0.074426708675159
1e-06,100,0.074426708675159
1e-07,100,0.074426708675159
1e-08,100,0.074426708675159
1e-09,100,0.074426708675159
