s,k,Infidelity
0.3,13,0.00057495777539684
0.35,11,0.00060064586947106
0.4,10,0.00038525239348131
0.45,8,0.0009591912717134
0.5,8,0.00031478266436058
0.55,7,0.00042056864225848
0.6,6,0.00076019585978726
0.65,6,0.0002887822980332
0.7,5,0.00086819567196716
0.75,5,0.00038804349153565
0.8,5,0.00022349665026711
0.85,5,0.00024633279289776
0.9,5,0.00042316354313532
