k,Energy,Fidelity
0,0,0.37681297322014
1,-0.51827032390142,0.53338089531595
2,-0.84040943746935,0.65903708094241
3,-1.0709926525799,0.74487663591356
4,-1.2478082363017,0.79661867810367
5,-1.3364965707887,0.81731902483157
