k,Energy,Fidelity
0,0,0.57011671608497
1,-0.50888079335586,0.74801894549389
2,-0.79753754673883,0.84616576623854
3,-0.95804278583183,0.89946830478887
4,-1.0490355346362,0.93186961756755
