eps,k,Infidelity
0.01,200,0.99969815110744
0.001,200,0.99969815110744
0.0001,200,0.99969815110744
1e-05,200,0.99969815110744
1e-06,200,0.99969815110744
1e-07,200,0.99969815110744
1e-08,200,0.99969815110744
1e-09,200,0.99969815110744
