g,N,E0,E1,gap,xi_gap,xi_corr,m_corr,i0,comp_i,comp_j,r,corr,abs_corr,log_abs_corr,rMin,rMax
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,3,0.02587547836314,0.02587547836314,-3.6544595401031,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,4,0.01497576167055,0.01497576167055,-4.2013222734661,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,5,0.008809704110467,0.008809704110467,-4.7319014252431,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,6,0.0052520595668208,0.0052520595668208,-5.2491349808655,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,7,0.0031639381521599,0.0031639381521599,-5.7559377766256,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,8,0.001921562264148,0.001921562264148,-6.2546167445562,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,9,0.0011743845529785,0.0011743845529785,-6.7470110533082,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,10,0.00072119272905421,0.00072119272905421,-7.2346041484189,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,11,0.00044449561004162,0.00044449561004162,-7.7185703792309,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,12,0.00027470591201647,0.00027470591201647,-8.1998094433747,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,13,0.00017011786927275,0.00017011786927275,-8.6790190125059,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,14,0.00010550560427229,0.00010550560427229,-9.1567464853947,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,15,6.5504320536313e-05,6.5504320536313e-05,-9.633394455112,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,16,4.0701529304686e-05,4.0701529304686e-05,-10.109244891168,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,17,2.5305279638002e-05,2.5305279638002e-05,-10.584497502658,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,18,1.5740118058026e-05,1.5740118058026e-05,-11.059297814493,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,19,9.7938726854024e-06,9.7938726854024e-06,-11.533753604013,1,20
0.85,40,-6.0308099460251,nan,nan,nan,2.0247408392167,0.49389036889622,10,1,1,20,6.0955880485085e-06,6.0955880485085e-06,-12.007945319208,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,1,0.071074011594131,0.071074011594131,-2.6440335280612,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,2,0.034761840817234,0.034761840817234,-3.3592350220691,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,3,0.016967534068579,0.016967534068579,-4.0764535215157,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,4,0.0084415445992428,0.0084415445992428,-4.7745899777295,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,5,0.0042774553160025,0.0042774553160025,-5.4543969985406,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,6,0.0021987892300019,0.0021987892300019,-6.1198484201151,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,7,0.0011427594377507,0.0011427594377507,-6.7743093819804,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,8,0.00059894200121618,0.00059894200121618,-7.4203457905532,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,9,0.00031593882851462,0.00031593882851462,-8.0599619437664,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,10,0.00016746529754877,0.00016746529754877,-8.6947344069769,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,11,8.9087791633324e-05,8.9087791633324e-05,-9.3258882515811,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,12,4.7519997648687e-05,4.7519997648687e-05,-9.9543599323904,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,13,2.5397615970153e-05,2.5397615970153e-05,-10.580855247788,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,14,1.3593748953662e-05,1.3593748953662e-05,-11.205900506647,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,15,7.2836011499528e-06,7.2836011499528e-06,-11.829885154606,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,16,3.9056131247931e-06,3.9056131247931e-06,-12.453095776807,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,17,2.0954495734009e-06,2.0954495734009e-06,-13.075742434103,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,18,1.1247175032226e-06,1.1247175032226e-06,-13.697978662087,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,19,6.0386422475974e-07,6.0386422475974e-07,-14.319916457726,1,20
0.9,40,-4.6667915690984,nan,nan,nan,1.557855045342,0.64190824620686,10,1,1,20,3.242868362304e-07,3.242868362304e-07,-14.941637415791,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,1,0.063324538991703,0.063324538991703,-2.7594823631572,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,2,0.026198863920994,0.026198863920994,-3.6420392309494,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,3,0.010894323472572,0.010894323472572,-4.5195134077341,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,4,0.0046349892744339,0.0046349892744339,-5.374121394005,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,5,0.0020116721679563,0.0020116721679563,-6.2087889784121,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,6,0.00088633392815781,0.00088633392815781,-7.0284167842826,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,7,0.00039460772537081,0.00039460772537081,-7.8376183868411,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,8,0.00017690239144616,0.00017690239144616,-8.639912438257,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,9,7.9660715823254e-05,7.9660715823254e-05,-9.4377339942701,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,10,3.5974712765471e-05,3.5974712765471e-05,-10.232694289504,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,11,1.6275715990728e-05,1.6275715990728e-05,-11.025836377551,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,12,7.3719545548566e-06,7.3719545548566e-06,-11.817827682737,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,13,3.3414944099268e-06,3.3414944099268e-06,-12.60909242292,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,14,1.5152969359385e-06,1.5152969359385e-06,-13.399899140889,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,15,6.8735330534933e-07,6.8735330534933e-07,-14.190417404211,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,16,3.1184670043745e-07,3.1184670043745e-07,-14.980754114638,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,17,1.4149851707733e-07,1.4149851707733e-07,-15.770976599937,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,18,6.4208692565072e-08,6.4208692565072e-08,-16.561127237206,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,19,2.9137708152403e-08,2.9137708152403e-08,-17.351232688812,1,20
0.95,40,-3.6183782834403,nan,nan,nan,1.2444336806185,0.80357837912502,10,1,1,20,1.3222978486617e-08,1.3222978486617e-08,-18.14130972634,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,1,0.056026384125093,0.056026384125093,-2.88193255411,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,2,0.019544426780826,0.019544426780826,-3.935065108342,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,3,0.0069092637463428,0.0069092637463428,-4.974892195889,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,4,0.0025077708001061,0.0025077708001061,-5.9883610479051,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,5,0.00092952571217269,0.00092952571217269,-6.9808360888156,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,6,0.00034961296576671,0.00034961296576671,-7.9586838274372,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,7,0.00013275167319498,0.00013275167319498,-8.9270302938163,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,8,5.0707956232407e-05,5.0707956232407e-05,-9.8894277320181,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,9,1.9440178577873e-05,1.9440178577873e-05,-10.84816857287,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,10,7.4694952139328e-06,7.4694952139328e-06,-11.804683136212,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,11,2.8738751224406e-06,2.8738751224406e-06,-12.759849222038,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,12,1.1066192394255e-06,1.1066192394255e-06,-13.714200920563,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,13,4.2632595181645e-07,4.2632595181645e-07,-14.668061638142,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,14,1.6429098886599e-07,1.6429098886599e-07,-15.621626659019,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,15,6.3323222806595e-08,6.3323222806595e-08,-16.575013706094,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,16,2.4409494173312e-08,2.4409494173312e-08,-17.528293674866,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,17,9.4098461368616e-09,9.4098461368616e-09,-18.481509234507,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,18,3.6276308634687e-09,3.6276308634687e-09,-19.434686056433,1,20
1,40,-2.8140899808505,nan,nan,nan,1.0361447049274,0.96511616113511,10,1,1,19,1.3985363909206e-09,1.3985363909206e-09,-20.38783958223,1,20
