k,Energy,Fidelity
0,0,0.84491476629691
1,-0.21071954540842,0.92010831835869
2,-0.31612473499268,0.95895690713229
3,-0.36974058194331,0.97896915667557
4,-0.39561073375191,0.98857266866279
5,-0.40470626939959,0.99178896944551
