k,Energy,Fidelity
0,0,0.13105858446994
1,-0.52062264315033,0.16634211309846
2,-1.0888001645124,0.21072091859795
3,-1.6667423761853,0.25846567662993
4,-2.1961847560343,0.3030572146027
5,-2.6273599515561,0.33968011818962
