k,Energy,Fidelity
0,0,0.25
1,-0.094313106222851,0.29775597532008
2,-0.18699168690978,0.34922298464268
3,-0.27656466768324,0.40336123380691
4,-0.36177095048993,0.45895513816466
5,-0.44160683091778,0.51471410568269
6,-0.51534548041734,0.56937969111561
7,-0.58253402055785,0.62182257858665
8,-0.64297437647547,0.67111616405769
9,-0.69669304151019,0.7165793076079
10,-0.74390366443123,0.75778733160946
11,-0.78496573371681,0.7945558592862
12,-0.82034247503975,0.82690550147385
13,-0.85056093289286,0.85501640560901
14,-0.8761767371257,0.8791807042818
15,-0.89774523312245,0.89975876466705
16,-0.91579967738061,0.91714269272996
17,-0.93083631156081,0.93172840226634
18,-0.94330549056732,0.94389601886349
19,-0.95360770120678,0.95399749087294
20,-0.96209322700779,0.96234990748762
21,-0.96906431098242,0.96923300854462
22,-0.9747788584939,0.97488955372322
23,-0.97945494225908,0.97952748238344
24,-0.98327557975182,0.9833230651966
25,-0.9863934291904,0.98642448628978
26,-0.9889351874429,0.98895548527217
27,-0.99100557344841,0.99101883163588
28,-0.99269084989072,0.99269950577951
29,-0.99406188072573,0.99406752971331
30,-0.99517674918477,0.99518043465093
31,-0.99608297542096,0.99608537924516
32,-0.99681937919518,0.99682094674847
33,-0.9974176339658,0.99741865600662
34,-0.99790355659946,0.99790422287568
35,-0.99829817310863,0.99829860741056
36,-0.99861859628763,0.99861887935494
37,-0.99887874644571,0.9988789309284
38,-0.99908994196353,0.99909006218872
39,-0.99926138230858,0.9992614606541
40,-0.99940054251267,0.99940059356502
41,-0.9995134949568,0.99951352822301
42,-0.99960517160471,0.99960519328074
43,-0.99967957753799,0.99967959166164
44,-0.99973996472504,0.99973997392755
45,-0.99978897335584,0.99978897935182
46,-0.99982874674779,0.99982875065449
47,-0.99986102473242,0.9998610272778
48,-0.99988721953167,0.9998872211901
49,-0.99990847739309,0.99990847847361
50,-0.99992572864726,0.99992572935126
51,-0.99993972835637,0.99993972881505
52,-0.99995108931814,0.99995108961698
53,-0.99996030886024,0.99996030905494
54,-0.99996779059163,0.99996779071848
55,-0.99997386205887,0.99997386214152
56,-0.99997878907758,0.99997878913143
57,-0.99998278736453,0.99998278739962
58,-0.99998603197865,0.9999860320015
59,-0.9999886649832,0.9999886649981
60,-0.99999080166443,0.99999080167414
61,-0.99999253557824,0.99999253558456
62,-0.99999394264592,0.99999394265003
63,-0.99999508447798,0.99999508448066
64,-0.99999601107156,0.99999601107331
65,-0.99999676299945,0.99999676300059
66,-0.99999737318647,0.99999737318721
67,-0.99999786835112,0.9999978683516
68,-0.99999827017545,0.99999827017576
69,-0.99999859625438,0.99999859625459
70,-0.99999886086618,0.99999886086632
71,-0.99999907559762,0.9999990755977
72,-0.99999924985132,0.99999924985137
73,-0.99999939125749,0.99999939125752
74,-0.99999950600802,0.99999950600804
75,-0.99999959912759,0.99999959912761
76,-0.99999967469374,0.99999967469375
77,-0.99999973601536,0.99999973601536
78,-0.99999978577759,0.99999978577759
79,-0.99999982615943,0.99999982615943
80,-0.99999985892912,0.99999985892912
81,-0.99999988552158,0.99999988552158
82,-0.99999990710125,0.99999990710126
83,-0.99999992461307,0.99999992461307
84,-0.99999993882383,0.99999993882383
85,-0.9999999503558,0.9999999503558
86,-0.99999995971394,0.99999995971394
87,-0.99999996730804,0.99999996730804
88,-0.99999997347061,0.99999997347061
89,-0.99999997847152,0.99999997847152
90,-0.99999998252973,0.99999998252973
91,-0.99999998582295,0.99999998582295
92,-0.99999998849538,0.99999998849538
93,-0.99999999066405,0.99999999066405
94,-0.99999999242392,0.99999999242392
95,-0.99999999385204,0.99999999385204
96,-0.99999999501096,0.99999999501096
97,-0.99999999595142,0.99999999595141
98,-0.99999999671459,0.99999999671459
99,-0.9999999973339,0.9999999973339
100,-0.99999999783648,0.99999999783648
